"Format","AIM CSV File"
"Venue","Izumiootsu"
"Vehicle","_OF-25"
"User","iida"
"Data Source","AIM Data Logger"
"Comment","飯田コース３周"
"Date","08/02/25"
"Time","15:30:21"
"Sample Rate","50"
"Duration","75.155"
"Segment","Lap 2 - 1:15.155"

"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"sec","km","V","V","V","V",
"","","1","2","3","4",

6.260,0.071,1.746582,1.753174,2.888672,2.378906
6.280,0.072,1.781006,1.773682,2.867431,2.393799
6.300,0.072,1.785889,1.756103,2.887939,2.388916
6.320,0.072,1.787109,1.751709,2.893066,2.387695
6.340,0.073,1.671875,1.636474,2.914551,2.375000
6.360,0.073,1.643066,1.607666,2.919922,2.371826
6.380,0.074,1.631348,1.594971,2.909179,2.380615
6.400,0.074,1.628418,1.591797,2.906494,2.382812
6.420,0.074,1.678223,1.662109,2.894775,2.398437
6.440,0.075,1.690674,1.679687,2.891845,2.402344
6.460,0.075,1.711182,1.697266,2.884033,2.400390
6.480,0.075,1.716308,1.701660,2.882080,2.399902
6.500,0.076,1.701660,1.666504,2.869385,2.363769
6.520,0.076,1.697998,1.657715,2.866211,2.354736
6.540,0.077,1.666748,1.628418,2.863281,2.320556
6.560,0.077,1.658935,1.621094,2.862549,2.312011
6.580,0.077,1.657959,1.651367,2.862549,2.307129
6.600,0.078,1.657715,1.658935,2.862549,2.305908
6.620,0.078,1.683105,1.709717,2.869385,2.300049
6.640,0.079,1.689453,1.722412,2.871094,2.298584
6.660,0.079,1.687500,1.713623,2.852539,2.305420
6.680,0.079,1.687012,1.711426,2.847900,2.307129
6.700,0.080,1.661621,1.686035,2.820556,2.312988
6.720,0.080,1.655273,1.679687,2.813720,2.314453
6.740,0.081,1.614258,1.653320,2.818603,2.311523
6.760,0.081,1.604004,1.646728,2.819824,2.310791
6.780,0.081,1.623535,1.661377,2.785644,2.345947
6.800,0.082,1.628418,1.665039,2.777099,2.354736
6.820,0.082,1.685058,1.702148,2.722412,2.406494
6.840,0.083,1.699219,1.711426,2.708740,2.419433
6.860,0.083,1.639648,1.645996,2.787842,2.354004
6.880,0.084,1.624756,1.629639,2.807617,2.337646
6.900,0.084,1.532959,1.540771,2.916992,2.234131
6.920,0.084,1.510010,1.518555,2.944336,2.208252
6.940,0.085,1.575439,1.588867,2.896484,2.244385
6.960,0.085,1.591797,1.606445,2.884521,2.253418
6.980,0.086,1.724609,1.730469,2.832763,2.326660
7.000,0.086,1.757812,1.761474,2.819824,2.344970
7.020,0.087,1.745117,1.736084,2.862793,2.328369
7.040,0.087,1.741943,1.729736,2.873535,2.324219
7.060,0.087,1.653076,1.646728,2.901855,2.308594
